#"Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
1.0000000000000007,40.44531320986766,9.262604603453896,49.70791781332156,159.14789564099945,8.0,0.006650873683663284,0
1.9999999999998905,29.09240856399739,13.999278713169765,43.09168727716715,240.5323171046331,8.0,0.006650873683663284,2.21e+03
2.9999999999997806,30.748692996255606,12.806553525806123,43.55524652206173,220.03919321848997,8.0,0.006650873683663284,2.22e+03
3.9999999999996705,25.920523509940438,10.387766965816201,36.308290475756635,178.48017094482108,8.0,0.006650873683663284,2.23e+03
5.000000000000004,29.398868671004244,20.538568849071662,49.9374375200759,352.8888635264316,8.0,0.006650873683663284,2.23e+03
6.000000000000338,34.97683429288776,16.717277969911397,51.69411226279915,287.23234162073237,8.0,0.006650873683663284,2.25e+03
7.000000000000672,34.86217808635135,17.673300171847245,52.535478258198594,303.65849043501197,8.0,0.006650873683663284,2.28e+03
8.000000000001005,28.22861215467629,26.82649898891582,55.055111143592114,460.9266015640309,8.0,0.006650873683663284,2.28e+03
9.000000000000451,34.69265805998281,22.099560000606907,56.79221806058972,379.7094466687174,8.0,0.006650873683663284,2.3e+03
9.999999999999897,29.418540532891722,39.899328749031795,69.31786928192352,685.5408904671428,8.0,0.006650873683663284,2.32e+03
10.999999999999343,35.31855281164642,39.14863216796144,74.46718497960785,672.6425982203065,8.0,0.006650873683663284,2.33e+03
11.999999999998789,30.374100773248934,16.351769747370188,46.725870520619125,280.9522652332307,8.0,0.006650873683663284,2.34e+03
12.999999999998234,33.68650105031337,22.485864589332422,56.17236563964579,386.3468413329788,8.0,0.006650873683663284,2.35e+03
13.99999999999768,33.44051839467913,10.331453458271046,43.77197185295017,177.51260549151078,8.0,0.006650873683663284,2.36e+03
14.999999999997126,25.23895610018765,15.81000393948019,41.04896003966784,271.6437724337228,8.0,0.006650873683663284,2.37e+03
15.999999999996572,39.003184125568914,18.41712150105053,57.420305626619445,316.4386537199106,8.0,0.006650873683663284,2.38e+03
16.999999999997794,32.485075592626714,15.716626569642994,48.20170216226971,270.03938440829205,8.0,0.006650873683663284,2.38e+03
17.999999999999016,26.292102882959064,16.22162064912283,42.5137235320819,278.7160740113883,8.0,0.006650873683663284,2.39e+03
19.000000000000238,26.568743211356683,11.685980177854901,38.254723389211584,200.78576528188916,8.0,0.006650873683663284,2.39e+03
20.00000000000146,34.00665677635318,11.533313055613759,45.53996983196694,198.16267466338374,8.0,0.006650873683663284,2.39e+03
21.000000000002682,29.17899669442702,18.162969108008475,47.341965802435496,312.07186702692303,8.0,0.006650873683663284,2.4e+03
22.000000000003904,45.141948990347046,18.617810520256654,63.7597595106037,319.88684528721564,8.0,0.006650873683663284,2.4e+03
23.000000000005127,27.470600938180183,22.434847625483215,49.9054485636634,385.4702798487968,8.0,0.006650873683663284,2.4e+03
24.00000000000635,33.74362770083344,19.333478046177824,53.07710574701127,332.1832765400928,8.0,0.006650873683663284,2.4e+03
25.00000000000757,38.905227184037855,16.282705924880148,55.187933108918,279.76562686478354,8.0,0.006650873683663284,2.41e+03
26.000000000008793,33.66741255683168,20.245232263312598,53.91264482014428,347.84882324222656,8.0,0.006650873683663284,2.41e+03
27.000000000010015,36.37943928772355,13.553197209323443,49.93263649704699,232.86784953197622,8.0,0.006650873683663284,2.41e+03
28.000000000011237,36.08603007754496,24.799262634541424,60.88529271208638,426.09510291133955,8.0,0.006650873683663284,2.41e+03
29.00000000001246,34.97147331442427,20.76437644415129,55.73584975857556,356.76863656168314,8.0,0.006650873683663284,2.41e+03
30.00000000001368,30.391393580837903,11.310940234048491,41.702333814886394,194.34191709950505,8.0,0.006650873683663284,2.42e+03
31.000000000014904,33.04446525774153,22.772274492021626,55.81673974976316,391.26786897640574,8.0,0.006650873683663284,2.42e+03
32.00000000001612,33.883744432709854,18.895763326744383,52.77950775945423,324.6625650910748,8.0,0.006650873683663284,2.42e+03
33.00000000001379,40.69937654743383,18.948018801150965,59.647395348584794,325.56040637261117,8.0,0.006650873683663284,2.42e+03
34.00000000001146,28.126353796933817,25.968670107799653,54.095023904733466,446.18758731324397,8.0,0.006650873683663284,2.42e+03
35.00000000000913,29.171695544184537,11.773031945226077,40.94472748941061,202.2814682922267,8.0,0.006650873683663284,2.43e+03
36.0000000000068,42.462452544351954,21.896825139940233,64.35927768429218,376.22610393419745,8.0,0.006650873683663284,2.43e+03
37.00000000000447,40.44776013737407,11.454321505086147,51.90208164246022,196.80546040475053,8.0,0.006650873683663284,2.43e+03
38.00000000000214,32.017829159049015,15.403034616315324,47.42086377536434,264.651321158411,8.0,0.006650873683663284,2.43e+03
38.99999999999981,28.146010741757785,16.249115294275917,44.3951260360337,279.18848054333483,8.0,0.006650873683663284,2.43e+03
39.99999999999748,25.320894507293886,32.7005441583683,58.02143866566219,561.8530653008022,8.0,0.006650873683663284,2.43e+03
40.99999999999515,25.78290249629088,13.377051644237037,39.159954140527915,229.84135782579426,8.0,0.006650873683663284,2.43e+03
41.999999999992816,34.20460168951607,15.128911587510117,49.333513277026185,259.94140369471853,8.0,0.006650873683663284,2.43e+03
42.999999999990486,39.27507137714003,21.141208509720272,60.4162798868603,363.2432765590541,8.0,0.006650873683663284,2.44e+03
43.999999999988155,42.10899650673552,28.66094450318181,70.76994100991733,492.4456133066502,8.0,0.006650873683663284,2.44e+03
44.999999999985825,29.841589838634093,25.94310816116097,55.784697999795064,445.74838795299956,8.0,0.006650873683663284,2.44e+03
45.999999999983494,29.259274143921793,18.566503941086392,47.82577808500818,319.0053077006451,8.0,0.006650873683663284,2.44e+03
46.99999999998116,38.207482966168314,16.927782981874763,55.13526594804308,290.849189268894,8.0,0.006650873683663284,2.44e+03
