#"Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
1.0000000000000007,94.46497444660464,70.1814500539694,164.64642450057403,344.52605217568794,8.0,0.02120827378335807,0
1.9999999999998905,105.48086518269594,61.201245076669,166.68211025936495,300.4415459966541,8.0,0.02120827378335807,2.22e+03
2.9999999999997806,104.32679688087393,75.7531529060591,180.079949786933,371.87796334381454,8.0,0.02120827378335807,2.23e+03
3.9999999999996705,106.835784540318,56.35529719015569,163.19108173047368,276.65242090582643,8.0,0.02120827378335807,2.28e+03
5.000000000000004,96.47656776234749,64.50030807089998,160.97687583324745,316.6368960272854,8.0,0.02120827378335807,2.32e+03
6.000000000000338,92.65616694154828,74.0562334542753,166.71240039582358,363.54765727100437,8.0,0.02120827378335807,2.34e+03
7.000000000000672,103.06248900118301,40.538766672642346,143.60125567382536,199.00787503046007,8.0,0.02120827378335807,2.36e+03
8.000000000001005,92.58864580700251,64.87913410062744,157.46777990762996,318.4965816904204,8.0,0.02120827378335807,2.37e+03
9.000000000000451,95.37002581566875,63.51878476515764,158.8888105808264,311.8185238023485,8.0,0.02120827378335807,2.38e+03
9.999999999999897,120.59613736863614,53.95788626231868,174.55402363095482,264.8833491386377,8.0,0.02120827378335807,2.39e+03
10.999999999999343,91.38138699522503,58.81919096813252,150.20057796335755,288.747862018169,8.0,0.02120827378335807,2.4e+03
11.999999999998789,102.50378126775979,43.98144530969827,146.48522657745806,215.9082451257253,8.0,0.02120827378335807,2.4e+03
12.999999999998234,81.9562356976592,59.40659155922616,141.36282725688534,291.63145599548824,8.0,0.02120827378335807,2.41e+03
13.99999999999768,98.03188725761683,51.36146301091352,149.39335026853036,252.13731080662993,8.0,0.02120827378335807,2.41e+03
14.999999999997126,117.64754878491769,63.019115451705204,180.6666642366229,309.365609309634,8.0,0.02120827378335807,2.42e+03
15.999999999996572,113.06596784378377,48.180693723925934,161.2466615677097,236.5226735415863,8.0,0.02120827378335807,2.42e+03
16.999999999997794,88.97605575226075,80.63531220153911,169.61136795379986,395.84485298304384,8.0,0.02120827378335807,2.42e+03
17.999999999999016,104.08863712994282,47.743922120380915,151.83255925032375,234.3785286691721,8.0,0.02120827378335807,2.43e+03
19.000000000000238,106.85629608901033,62.14503717165326,169.00133326066359,305.07469285112205,8.0,0.02120827378335807,2.42e+03
20.00000000000146,80.34990071729806,63.428205358714756,143.77810607601282,311.37386263780746,8.0,0.02120827378335807,2.42e+03
21.000000000002682,97.57158642428817,55.63599668851018,153.20758311279835,273.12132028067055,8.0,0.02120827378335807,2.43e+03
22.000000000003904,95.60079048169263,46.56352645343247,142.1643169351251,228.5838769652489,8.0,0.02120827378335807,2.43e+03
23.000000000005127,99.78415797996462,67.9850533006915,167.76921128065612,333.7437742114051,8.0,0.02120827378335807,2.43e+03
24.00000000000635,102.62958033321092,78.60955714599535,181.23913747920628,385.9002680332497,8.0,0.02120827378335807,2.43e+03
25.00000000000757,113.41124529680752,59.69072741114154,173.10197270794907,293.0263004061795,8.0,0.02120827378335807,2.43e+03
26.000000000008793,87.63447711963782,54.26305471300358,141.8975318326414,266.38144416919334,8.0,0.02120827378335807,2.43e+03
27.000000000010015,83.09650255409305,65.24004668744077,148.33654924153382,320.2683289059552,8.0,0.02120827378335807,2.43e+03
28.000000000011237,89.8246999901928,71.14179055381528,160.96649054400808,349.2404364026011,8.0,0.02120827378335807,2.43e+03
29.00000000001246,105.6495316103115,50.79393081096713,156.44346242127864,249.35125226580826,8.0,0.02120827378335807,2.43e+03
30.00000000001368,110.3702313284113,70.41128177831654,180.78151310672783,345.6543135124537,8.0,0.02120827378335807,2.43e+03
31.000000000014904,108.90177852064707,76.5493994310649,185.45117795171197,375.78679782369346,8.0,0.02120827378335807,2.43e+03
32.00000000001612,106.60616313303831,44.786800945144456,151.39296407818276,219.8617969184618,8.0,0.02120827378335807,2.43e+03
33.00000000001379,113.27892919635458,52.968181357589366,166.24711055394394,260.0248128247956,8.0,0.02120827378335807,2.44e+03
34.00000000001146,71.17973736588463,60.01711836948056,131.1968557353652,294.6285783336932,8.0,0.02120827378335807,2.44e+03
35.00000000000913,108.4612937839062,55.50554794327079,163.96684172717698,272.4809375132293,8.0,0.02120827378335807,2.44e+03
36.0000000000068,103.86501700395544,68.35098335365178,172.21600035760724,335.54015254815783,8.0,0.02120827378335807,2.44e+03
37.00000000000447,97.80238532060318,62.720834053988625,160.5232193745918,307.90132334356014,8.0,0.02120827378335807,2.44e+03
38.00000000000214,143.71403238313184,60.35336130678009,204.0673936899119,296.27922037187676,8.0,0.02120827378335807,2.44e+03
38.99999999999981,110.91818886395237,74.24333789809803,185.1615267620504,364.4661671525358,8.0,0.02120827378335807,2.44e+03
39.99999999999748,98.59395405463717,61.45196053760892,160.04591459224608,301.6723271775874,8.0,0.02120827378335807,2.44e+03
40.99999999999515,102.03543119951703,78.87863735864757,180.91406855816462,387.2212031708448,8.0,0.02120827378335807,2.44e+03
41.999999999992816,96.03344350907946,52.9439195825638,148.97736309164327,259.9057099341898,8.0,0.02120827378335807,2.44e+03
42.999999999990486,100.26934570852467,79.49794956221994,179.76729527074463,390.2614536700428,8.0,0.02120827378335807,2.44e+03
43.999999999988155,115.75990644845616,70.052730999421,185.81263744787717,343.89416059081407,8.0,0.02120827378335807,2.44e+03
44.999999999985825,97.74157621680857,42.59113489411953,140.3327111109281,209.08310602686464,8.0,0.02120827378335807,2.44e+03
45.999999999983494,88.82404527392754,55.04285070673334,143.86689598066087,270.2095217454693,8.0,0.02120827378335807,2.44e+03
46.99999999998116,89.5196726235998,59.83610577064059,149.3557783942404,293.7399737804325,8.0,0.02120827378335807,2.44e+03
47.99999999997883,105.80593614432297,61.24865091073203,167.054587055055,300.674264825451,8.0,0.02120827378335807,2.44e+03
48.9999999999765,110.86353141587264,74.16651461348494,185.03004602935758,364.089035831616,8.0,0.02120827378335807,2.44e+03
49.99999999997417,104.56648530652834,55.72696460124842,160.29344990777676,273.56788865203174,8.0,0.02120827378335807,2.45e+03
50.99999999997184,116.02758840710078,65.81566452682975,181.84325293393053,323.09408046301303,8.0,0.02120827378335807,2.45e+03
51.99999999996951,117.8355636763558,59.35354187389166,177.18910555024746,291.3710310734696,8.0,0.02120827378335807,2.45e+03
52.99999999996718,87.59276617322381,35.36531957093895,122.95808574416276,173.61103149532403,8.0,0.02120827378335807,2.45e+03
53.99999999996485,107.03752951092684,33.68511639368968,140.7226459046165,165.3627868798938,8.0,0.02120827378335807,2.45e+03
54.99999999996252,85.42347431729891,53.115219335867906,138.53869365316683,260.7466333932969,8.0,0.02120827378335807,2.45e+03
55.99999999996019,85.69509327008615,58.68577184524256,144.3808651153287,288.092897441936,8.0,0.02120827378335807,2.45e+03
56.99999999995786,101.94865994978448,51.836270234334954,153.78493018411945,254.46817541692357,8.0,0.02120827378335807,2.45e+03
57.99999999995553,93.80808019711566,50.71103359705768,144.51911379417334,248.94430356607882,8.0,0.02120827378335807,2.45e+03
58.9999999999532,107.72829448349891,65.40889836429602,173.13719284779495,321.09723457241614,8.0,0.02120827378335807,2.45e+03
59.999999999950866,108.8135262654868,58.859314549749314,167.6728408152361,288.94483171832417,8.0,0.02120827378335807,2.45e+03
60.999999999948535,99.51975255875001,60.083817171610285,159.6035697303603,294.9560078035165,8.0,0.02120827378335807,2.45e+03
61.999999999946205,92.49855330427559,80.43311978766883,172.93167309194442,394.8522751141478,8.0,0.02120827378335807,2.45e+03
62.999999999943874,97.66128008693002,73.07486937093337,170.7361494578634,358.7300666808868,8.0,0.02120827378335807,2.45e+03
63.999999999941544,100.51863847856734,59.32409747443893,159.84273595300627,291.2264862871432,8.0,0.02120827378335807,2.45e+03
64.99999999994631,88.56724228968164,58.719002520324395,147.28624481000605,288.2560293420075,8.0,0.02120827378335807,2.45e+03
65.99999999995109,91.50424629155688,48.96672295975666,140.47096925131353,240.38135057529223,8.0,0.02120827378335807,2.45e+03
66.99999999995586,97.0327594417783,47.88253758571551,144.9152970274938,235.0590024839123,8.0,0.02120827378335807,2.45e+03
67.99999999996064,91.79632977905797,63.123384475159064,154.91971425421704,309.87747384060543,8.0,0.02120827378335807,2.45e+03
68.99999999996541,103.63953102302986,50.99176889429823,154.63129991732808,250.3224543963948,8.0,0.02120827378335807,2.45e+03
69.99999999997019,89.30395695605527,86.30591489110199,175.60987184715725,423.68227094162927,8.0,0.02120827378335807,2.45e+03
70.99999999997496,108.25091841844706,71.40686386328736,179.6577822817344,350.5417013490981,8.0,0.02120827378335807,2.45e+03
71.99999999997974,100.27136484567679,71.1973345187186,171.46869936439538,349.51310593188003,8.0,0.02120827378335807,2.45e+03
72.99999999998451,112.22896907599556,60.25183022182646,172.48079929782202,295.78079658830876,8.0,0.02120827378335807,2.45e+03
73.99999999998929,104.92511373383057,59.484812856881355,164.40992659071193,292.0154502682837,8.0,0.02120827378335807,2.45e+03
74.99999999999406,98.11731071207963,48.50755348204306,146.6248641941227,238.12725284270635,8.0,0.02120827378335807,2.45e+03
75.99999999999883,106.579818111505,74.0615491289193,180.6413672404243,363.57375232031353,8.0,0.02120827378335807,2.45e+03
77.00000000000361,98.27624818993553,75.54969245856131,173.82594064849684,370.8791606018307,8.0,0.02120827378335807,2.45e+03
78.00000000000838,104.6482061538888,66.23735108215854,170.88555723604733,325.1641716915538,8.0,0.02120827378335807,2.45e+03
79.00000000001316,93.90936134468794,52.17427315864001,146.08363450332794,256.1274573645765,8.0,0.02120827378335807,2.45e+03
80.00000000001793,93.44554807252084,48.67570830232937,142.1212563748502,238.95273758750724,8.0,0.02120827378335807,2.45e+03
81.00000000002271,111.23155191339143,57.975541159881246,169.2070930732727,284.60632123164964,8.0,0.02120827378335807,2.45e+03
82.00000000002748,102.12676438902957,54.57349567640627,156.70026006543583,267.90542236389433,8.0,0.02120827378335807,2.45e+03
83.00000000003226,86.40383313048211,58.86412562549094,145.26795875597304,288.9684496534154,8.0,0.02120827378335807,2.45e+03
84.00000000003703,85.94015659922151,74.24959932798528,160.1897559272068,364.49690498594293,8.0,0.02120827378335807,2.45e+03
85.00000000004181,94.33276677505366,54.619054453396004,148.95182122844966,268.12907384966667,8.0,0.02120827378335807,2.45e+03
86.00000000004658,118.9028989978442,55.722672158658526,174.62557115650273,273.5468167263512,8.0,0.02120827378335807,2.45e+03
87.00000000005136,86.84169125878121,68.83917098841484,155.68086224719605,337.9367026108391,8.0,0.02120827378335807,2.45e+03
88.00000000005613,105.89678461417691,57.97308580349922,163.8698704176761,284.5942677012604,8.0,0.02120827378335807,2.45e+03
89.00000000006091,98.08713133619241,62.115855225497064,160.20298656168947,304.9314364679002,8.0,0.02120827378335807,2.45e+03
90.00000000006568,107.42487645450797,60.726376794367106,168.15125324887507,298.11038164369313,8.0,0.02120827378335807,2.45e+03
91.00000000007046,97.76222765718424,46.00595028666892,143.76817794385317,225.84669334515306,8.0,0.02120827378335807,2.45e+03
92.00000000007523,106.63989166915582,45.57366534646885,152.21355701562467,223.72457384281157,8.0,0.02120827378335807,2.45e+03
93.00000000008001,109.34580542832961,59.53649881482911,168.88230424315873,292.26918054930474,8.0,0.02120827378335807,2.45e+03
94.00000000008478,96.13734161610859,67.27591881739792,163.4132604335065,330.26257934006935,8.0,0.02120827378335807,2.45e+03
95.00000000008956,100.65821259369096,44.20873200588582,144.86694459957678,217.0240127265562,8.0,0.02120827378335807,2.45e+03
96.00000000009433,113.95584974078686,49.64841181178484,163.6042615525717,243.7278127646719,8.0,0.02120827378335807,2.45e+03
97.0000000000991,104.77819789509107,63.525520773124,168.30371866821508,311.8515913754792,8.0,0.02120827378335807,2.45e+03
98.00000000010388,99.76802141230516,57.122703206246,156.89072461855116,280.41967514375045,8.0,0.02120827378335807,2.46e+03
99.00000000010866,102.87704471483121,43.30207496957977,146.17911968441098,212.57316468685877,8.0,0.02120827378335807,2.46e+03
100.00000000011343,101.69436609865454,61.5227302661275,163.21709636478204,302.019741133288,8.0,0.02120827378335807,2.46e+03
101.0000000001182,134.4825811236122,64.70530380204907,199.18788492566125,317.6432355929592,8.0,0.02120827378335807,2.46e+03
102.00000000012298,111.08474267740885,75.11418409894807,186.19892677635693,368.7412170895254,8.0,0.02120827378335807,2.46e+03
103.00000000012776,108.17765682869691,76.7860649892459,184.96372181794283,376.94860696818046,8.0,0.02120827378335807,2.46e+03
104.00000000013253,114.02851409201617,64.1419473078717,178.17046139988787,314.87767590792544,8.0,0.02120827378335807,2.46e+03
105.0000000001373,104.06648438207927,56.75903303707837,160.82551741915762,278.6343907476452,8.0,0.02120827378335807,2.46e+03
106.00000000014208,97.0983893749289,54.98353267244959,152.0819220473785,269.9183250238443,8.0,0.02120827378335807,2.46e+03
107.00000000014685,89.3411230479756,64.47077048319781,153.8118935311734,316.4918937727866,8.0,0.02120827378335807,2.46e+03
108.00000000015163,101.52111073549364,85.16852889427945,186.68963962977307,418.09875696487563,8.0,0.02120827378335807,2.46e+03
109.0000000001564,117.21274707823774,62.19670399135011,179.40945106958785,305.3283291810203,8.0,0.02120827378335807,2.46e+03
