#"Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
1.0000000000000007,38.58896353336825,36.774245709890764,75.363209243259,232.78553349728568,8.0,0.01705044627684857,0
1.9999999999998905,37.50007915964377,37.945456582816725,75.44553574246049,240.1994434940463,8.0,0.01705044627684857,2.14e+03
2.9999999999997806,58.94258389887016,53.00354324854016,111.94612714741032,335.5189985321531,8.0,0.01705044627684857,2.15e+03
3.9999999999996705,63.15198629253776,54.59702475276146,117.74901104529923,345.60593396529634,8.0,0.01705044627684857,2.17e+03
5.000000000000004,60.11965104565165,47.57475542633673,107.69440647198837,301.1540987214331,8.0,0.01705044627684857,2.21e+03
6.000000000000338,60.336697205633854,44.61349951309798,104.95019671873183,282.40898174409506,8.0,0.01705044627684857,2.24e+03
7.000000000000672,42.25452940597356,58.0503526159908,100.30488202196436,367.46592737820464,8.0,0.01705044627684857,2.26e+03
8.000000000001005,55.6822497845164,42.957315145844134,98.63956493036054,271.92512941596,8.0,0.01705044627684857,2.27e+03
9.000000000000451,77.3276923521594,37.504204410621576,114.83189676278099,237.4062625510132,8.0,0.01705044627684857,2.29e+03
9.999999999999897,68.25291623156278,39.10096796265677,107.35388419421955,247.51397375362697,8.0,0.01705044627684857,2.29e+03
10.999999999999343,44.81871360000521,31.20172916147478,76.02044276147998,197.51081303451969,8.0,0.01705044627684857,2.3e+03
11.999999999998789,51.410080249229836,44.47799718958619,95.88807743881603,281.5512352408043,8.0,0.01705044627684857,2.31e+03
12.999999999998234,41.60996736133373,47.74884828637323,89.35881564770696,302.25612810420756,8.0,0.01705044627684857,2.31e+03
13.99999999999768,43.18469457136252,33.22539685575148,76.410091427114,210.32088037212716,8.0,0.01705044627684857,2.32e+03
14.999999999997126,50.13755578684717,42.291888534759,92.42944432160618,267.7128964884174,8.0,0.01705044627684857,2.32e+03
15.999999999996572,38.48260985671483,47.013632233593476,85.4962420903083,297.6021193603634,8.0,0.01705044627684857,2.33e+03
16.999999999997794,67.6187862361282,39.68221608379109,107.30100231991929,251.19334640588932,8.0,0.01705044627684857,2.33e+03
17.999999999999016,73.16913532859442,39.503680785327575,112.672816113922,250.06319583723337,8.0,0.01705044627684857,2.33e+03
19.000000000000238,66.18229428935963,32.05113506209461,98.23342935145425,202.88765766897941,8.0,0.01705044627684857,2.34e+03
20.00000000000146,52.227051579596754,55.890515394590636,108.11756697418738,353.79389005574484,8.0,0.01705044627684857,2.34e+03
21.000000000002682,47.76346565897806,49.94684339585786,97.71030905483593,316.1697095878976,8.0,0.01705044627684857,2.34e+03
22.000000000003904,54.25652387898445,48.091287443468694,102.34781132245314,304.4238104138243,8.0,0.01705044627684857,2.34e+03
23.000000000005127,50.241107663818575,44.57151626847638,94.81262393229495,282.14322260183326,8.0,0.01705044627684857,2.34e+03
24.00000000000635,63.8048663781514,50.15695910032499,113.96182547847638,317.4997680409357,8.0,0.01705044627684857,2.35e+03
25.00000000000757,56.11688790377545,58.138120863213814,114.25500876698926,368.02151126196696,8.0,0.01705044627684857,2.34e+03
26.000000000008793,50.241173387982606,54.854697227852235,105.09587061583484,347.23703267102553,8.0,0.01705044627684857,2.34e+03
27.000000000010015,54.053864159142776,37.71611823553828,91.76998239468105,238.74770332937345,8.0,0.01705044627684857,2.35e+03
28.000000000011237,67.51600695132556,29.493439708659636,97.0094466599852,186.69712905637616,8.0,0.01705044627684857,2.35e+03
29.00000000001246,48.182887807202235,57.52689232754563,105.70978013474786,364.15235886964433,8.0,0.01705044627684857,2.35e+03
30.00000000001368,46.867635228619264,43.85798960835472,90.72562483697399,277.62651040190684,8.0,0.01705044627684857,2.35e+03
31.000000000014904,41.14464843042758,54.71315277890067,95.85780120932824,346.3410387647819,8.0,0.01705044627684857,2.35e+03
32.00000000001612,56.802865355251214,45.95592702874891,102.75879238400012,290.9067143115421,8.0,0.01705044627684857,2.35e+03
33.00000000001379,54.2236491062433,56.350328647149595,110.5739777533929,356.7045649381197,8.0,0.01705044627684857,2.35e+03
34.00000000001146,60.99024643374279,38.85237153065822,99.842617964401,245.94032752564357,8.0,0.01705044627684857,2.35e+03
35.00000000000913,53.50235865683036,41.31722743954854,94.8195860963789,261.5431709468656,8.0,0.01705044627684857,2.35e+03
36.0000000000068,64.14902688941814,44.934511261142674,109.08353815056081,284.4410258985013,8.0,0.01705044627684857,2.35e+03
37.00000000000447,46.31193558687106,43.62683742354603,89.9387730104171,276.163288420843,8.0,0.01705044627684857,2.36e+03
38.00000000000214,43.17623020604252,56.88564227409224,100.06187248013475,360.0931665485857,8.0,0.01705044627684857,2.36e+03
38.99999999999981,66.46836688121222,40.04649495298644,106.51486183419865,253.49927680012223,8.0,0.01705044627684857,2.36e+03
39.99999999999748,57.585272212554244,37.49924701488442,95.08451922743866,237.3748816215297,8.0,0.01705044627684857,2.36e+03
40.99999999999515,67.7519439258441,52.808213727050095,120.56015765289419,334.2825384501015,8.0,0.01705044627684857,2.36e+03
41.999999999992816,57.775678706608275,43.658870484124634,101.43454919073291,276.3660616647912,8.0,0.01705044627684857,2.36e+03
42.999999999990486,42.395109621809326,49.72752580133706,92.12263542314639,314.781402030249,8.0,0.01705044627684857,2.36e+03
43.999999999988155,52.688884297181204,33.94883300839343,86.63771730557463,214.9003208879849,8.0,0.01705044627684857,2.36e+03
44.999999999985825,67.94482266947732,55.65484283707917,123.59966550655649,352.302053555174,8.0,0.01705044627684857,2.36e+03
45.999999999983494,65.5132522440042,60.851370027384995,126.36462227138921,385.1967147773656,8.0,0.01705044627684857,2.36e+03
46.99999999998116,64.9334099244585,56.356077116172855,121.28948704063136,356.74095345955743,8.0,0.01705044627684857,2.36e+03
47.99999999997883,57.09937545294694,37.4431761898555,94.54255164280244,237.01994634913936,8.0,0.01705044627684857,2.36e+03
48.9999999999765,32.70233229872897,49.84063764631069,82.54296994503966,315.497414029102,8.0,0.01705044627684857,2.36e+03
49.99999999997417,48.96703262051054,26.271797373691797,75.23882999420233,166.30373375469568,8.0,0.01705044627684857,2.36e+03
50.99999999997184,54.38264838746817,24.405519431837547,78.78816781930573,154.48996305832188,8.0,0.01705044627684857,2.36e+03
51.99999999996951,50.00780318428636,32.34269616731573,82.35049935160208,204.7332756039165,8.0,0.01705044627684857,2.36e+03
52.99999999996718,52.30982464466574,64.32679112820144,116.63661577286717,407.1965611226487,8.0,0.01705044627684857,2.36e+03
53.99999999996485,45.024789482973105,39.51004649949725,84.53483598247036,250.10349159695522,8.0,0.01705044627684857,2.36e+03
54.99999999996252,58.01830663729026,63.37274725599073,121.391053893281,401.1573451581822,8.0,0.01705044627684857,2.36e+03
55.99999999996019,53.87965701385545,53.958342904742956,107.8379999185984,341.5629987029686,8.0,0.01705044627684857,2.36e+03
56.99999999995786,91.79753670047218,33.01200405118593,124.80954075165812,208.97007746927085,8.0,0.01705044627684857,2.36e+03
57.99999999995553,47.6238246078851,57.961850297424114,105.58567490530922,366.905696731849,8.0,0.01705044627684857,2.36e+03
58.9999999999532,68.21201205238758,44.743437551518085,112.95544960390566,283.2315056330645,8.0,0.01705044627684857,2.36e+03
