#"Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
1.0000000000000007,52.01897356796728,17.572253680231,69.59122724819828,201.28155557424694,8.0,0.00956235370360224,0
1.9999999999998905,41.99765331480265,37.134475848818624,79.13212916362127,425.3572251061572,8.0,0.00956235370360224,2.42e+03
2.9999999999997806,45.266119893932405,21.653043461466073,66.91916335539848,248.02500294790724,8.0,0.00956235370360224,2.44e+03
3.9999999999996705,46.39138905074542,17.467246373605683,63.8586354243511,200.0787483300069,8.0,0.00956235370360224,2.45e+03
5.000000000000004,54.89493431721428,19.743900228530112,74.63883454574439,226.1567026870414,8.0,0.00956235370360224,2.46e+03
6.000000000000338,34.062043204758645,23.330928881937297,57.39297208669594,267.24435828237665,8.0,0.00956235370360224,2.46e+03
7.000000000000672,36.45815984375278,21.46609707242476,57.92425691617754,245.88362366440893,8.0,0.00956235370360224,2.46e+03
8.000000000001005,46.97504635170458,26.557395829255018,73.53244218095959,304.20195620822597,8.0,0.00956235370360224,2.47e+03
9.000000000000451,38.42668347859394,25.12329424281231,63.54997772140625,287.7750252394665,8.0,0.00956235370360224,2.47e+03
9.999999999999897,44.99114030757175,26.683145443082616,71.67428575065436,305.64235641782204,8.0,0.00956235370360224,2.47e+03
10.999999999999343,46.74643740765701,26.6540272553511,73.40046466300811,305.308821845151,8.0,0.00956235370360224,2.47e+03
11.999999999998789,46.0303828263383,26.873200198915285,72.90358302525358,307.81934051982824,8.0,0.00956235370360224,2.47e+03
12.999999999998234,39.315872279292215,28.973793074780474,68.2896653540727,331.88060263090244,8.0,0.00956235370360224,2.47e+03
13.99999999999768,33.62330995289107,11.763772869306372,45.38708282219744,134.74825401706713,8.0,0.00956235370360224,2.47e+03
14.999999999997126,36.49084670493106,18.101468647177064,54.59231535210812,207.34345370743378,8.0,0.00956235370360224,2.47e+03
15.999999999996572,42.14339019350765,20.391042824160298,62.53443301766795,233.56940402274662,8.0,0.00956235370360224,2.47e+03
16.999999999997794,52.04857117256335,14.243810190549171,66.29238136311253,163.1558663237076,8.0,0.00956235370360224,2.47e+03
17.999999999999016,35.870845492339114,22.686016740427917,58.55686223276703,259.8572057057118,8.0,0.00956235370360224,2.47e+03
19.000000000000238,38.062147892643324,21.708644527046264,59.770792419689585,248.66188590983245,8.0,0.00956235370360224,2.47e+03
20.00000000000146,41.373782715274444,15.687683845940581,57.06146656121503,179.6947315540004,8.0,0.00956235370360224,2.47e+03
21.000000000002682,40.6151273669799,22.422298741845495,63.03742610882539,256.83644525269636,8.0,0.00956235370360224,2.47e+03
22.000000000003904,39.70340304006395,26.774327395990575,66.47773043605451,306.68680100959676,8.0,0.00956235370360224,2.47e+03
23.000000000005127,46.66957351595367,32.946258620205796,79.61583213615947,377.38324896179677,8.0,0.00956235370360224,2.47e+03
24.00000000000635,42.05205615841526,19.522685036766525,61.57474119518179,223.6227910599333,8.0,0.00956235370360224,2.47e+03
25.00000000000757,41.255925476439224,30.542578329429222,71.79850380586845,349.85026902451267,8.0,0.00956235370360224,2.47e+03
26.000000000008793,49.71945243761392,23.303688328607844,73.02314076622176,266.9323310917481,8.0,0.00956235370360224,2.47e+03
27.000000000010015,33.99398462480944,19.26989239247753,53.26387701728697,220.7271751869699,8.0,0.00956235370360224,2.47e+03
28.000000000011237,46.035986042887025,19.409005398686993,65.44499144157402,222.32064650829233,8.0,0.00956235370360224,2.47e+03
29.00000000001246,33.065037305162,22.819830186528183,55.88486749169019,261.3899731627463,8.0,0.00956235370360224,2.47e+03
