#"Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
1.0000000000000007,77.40588836947559,48.63006623575135,126.03595460522695,307.8343469503985,8.0,0.01787835992063394,0
1.9999999999998905,88.41900688430806,28.20979222021942,116.62879910452747,178.57148134693483,8.0,0.01787835992063394,2.23e+03
2.9999999999997806,84.12368615850299,33.6194890504995,117.74317520900249,212.81553281245883,8.0,0.01787835992063394,2.24e+03
3.9999999999996705,79.6727583559759,42.761350026147284,122.43410838212318,270.6846459184774,8.0,0.01787835992063394,2.25e+03
5.000000000000004,101.62880134526935,37.62926005259195,139.2580613978613,238.19788026528465,8.0,0.01787835992063394,2.28e+03
6.000000000000338,91.60215677572053,36.30836906324145,127.91052583896197,229.83647657876352,8.0,0.01787835992063394,2.32e+03
7.000000000000672,87.37976587534754,56.57851592130906,143.9582817966566,358.14901866727433,8.0,0.01787835992063394,2.34e+03
8.000000000001005,108.50658759057127,44.457550314477366,152.96413790504863,281.42180398698315,8.0,0.01787835992063394,2.36e+03
9.000000000000451,81.59832370080703,59.12460991037375,140.7229336111808,374.2661092054291,8.0,0.01787835992063394,2.37e+03
9.999999999999897,81.09318172236448,42.268689815843125,123.3618715382076,267.56604572220755,8.0,0.01787835992063394,2.38e+03
10.999999999999343,92.72342686093324,44.26572469557174,136.989151556505,280.20752404259855,8.0,0.01787835992063394,2.39e+03
11.999999999998789,91.08687420926458,37.5449808503784,128.631855059643,237.664382468898,8.0,0.01787835992063394,2.39e+03
12.999999999998234,95.32782122807818,61.929630148055885,157.25745137613407,392.02223499114154,8.0,0.01787835992063394,2.4e+03
13.99999999999768,84.92468688204438,54.746093672144006,139.67078055418838,346.5495587020233,8.0,0.01787835992063394,2.41e+03
14.999999999997126,87.51477156139528,32.526783822763676,120.04155538415895,205.8985732804964,8.0,0.01787835992063394,2.4e+03
15.999999999996572,80.57324419466197,59.59641880617569,140.16966300083766,377.25271799638733,8.0,0.01787835992063394,2.41e+03
16.999999999997794,89.56580745217526,41.500340711268244,131.0661481634435,262.7023006536712,8.0,0.01787835992063394,2.41e+03
17.999999999999016,96.12184924848215,54.183971499969374,150.30582074845154,342.9912556773299,8.0,0.01787835992063394,2.42e+03
19.000000000000238,102.62480788350823,50.73022103975207,153.3550289232603,321.12858717310695,8.0,0.01787835992063394,2.42e+03
20.00000000000146,78.44448819243621,51.249315492432515,129.69380368486873,324.4145194001329,8.0,0.01787835992063394,2.42e+03
21.000000000002682,68.91592727879822,69.06056439455975,137.97649167335797,437.1619326480809,8.0,0.01787835992063394,2.43e+03
22.000000000003904,82.1800030539344,51.19143845600407,133.37144150993848,324.0481505857043,8.0,0.01787835992063394,2.43e+03
23.000000000005127,92.06728218380287,39.36448928843428,131.43177147223716,249.18209640916604,8.0,0.01787835992063394,2.43e+03
24.00000000000635,83.47648511268034,46.234426368907016,129.71091148158735,292.6696496546295,8.0,0.01787835992063394,2.44e+03
25.00000000000757,83.68426010787722,55.3290982366884,139.01335834456563,350.2400498587819,8.0,0.01787835992063394,2.44e+03
26.000000000008793,91.28040469100566,28.40245153027618,119.68285622128184,179.79103865964183,8.0,0.01787835992063394,2.44e+03
27.000000000010015,87.58233371004081,32.92080959342671,120.50314330346752,208.39280524813682,8.0,0.01787835992063394,2.44e+03
28.000000000011237,80.88871192051386,60.15042803982931,141.03913996034316,380.7596651146472,8.0,0.01787835992063394,2.44e+03
29.00000000001246,74.01478402629327,46.945052446674005,120.95983647296728,297.16800080872486,8.0,0.01787835992063394,2.44e+03
30.00000000001368,81.78222864293477,55.19003545628203,136.9722640992168,349.35976522203117,8.0,0.01787835992063394,2.45e+03
31.000000000014904,79.5794946457079,65.77641638439891,145.35591103010682,416.3728686748742,8.0,0.01787835992063394,2.45e+03
32.00000000001612,97.76094691106513,39.57153115142591,137.33247806249105,250.4926970646627,8.0,0.01787835992063394,2.45e+03
33.00000000001379,111.03784968484679,59.43789650040557,170.47574618525238,376.24925215208333,8.0,0.01787835992063394,2.45e+03
34.00000000001146,108.84852894351593,42.295338412727524,151.14386735624345,267.7347346435692,8.0,0.01787835992063394,2.45e+03
35.00000000000913,76.08727801233385,61.07459917126976,137.16187718360362,386.6097829273231,8.0,0.01787835992063394,2.45e+03
36.0000000000068,93.87419511693139,50.87888857855816,144.75308369548955,322.0696711210341,8.0,0.01787835992063394,2.45e+03
37.00000000000447,68.20756610627515,38.62784514063482,106.83541124690997,244.51904764683536,8.0,0.01787835992063394,2.46e+03
38.00000000000214,87.03610266306084,35.63913081805319,122.67523348111403,225.60011553489755,8.0,0.01787835992063394,2.46e+03
38.99999999999981,77.2057241801554,56.52783918909748,133.73356336925286,357.82822867101345,8.0,0.01787835992063394,2.46e+03
39.99999999999748,83.37729487560912,59.49995237821859,142.8772472538277,376.6420735504421,8.0,0.01787835992063394,2.46e+03
40.99999999999515,84.62810982602062,31.191859300317525,115.81996912633815,197.44833559002876,8.0,0.01787835992063394,2.46e+03
41.999999999992816,74.89525738678377,58.91089430804168,133.80615169482545,372.91326295269994,8.0,0.01787835992063394,2.46e+03
42.999999999990486,98.64191369879927,34.669811739986436,133.31172543878571,219.46420562400635,8.0,0.01787835992063394,2.46e+03
43.999999999988155,79.97315755137093,55.25215296717308,135.225310518544,349.7529767654132,8.0,0.01787835992063394,2.46e+03
44.999999999985825,99.28903399139298,57.42685375855512,156.7158877499481,363.51910232819205,8.0,0.01787835992063394,2.46e+03
45.999999999983494,90.63763327093,48.94017562367873,139.57780889460872,309.7973778139188,8.0,0.01787835992063394,2.46e+03
46.99999999998116,83.04610702838927,70.72133457355581,153.76744160194508,447.6748137329538,8.0,0.01787835992063394,2.46e+03
47.99999999997883,105.36065263617635,61.64929731171491,167.00994994789127,390.24769338995543,8.0,0.01787835992063394,2.46e+03
48.9999999999765,94.51586035410939,64.16359879138246,158.67945914549185,406.16353340295683,8.0,0.01787835992063394,2.46e+03
49.99999999997417,80.34749591317298,48.3424618936902,128.68995780686316,306.01377581670334,8.0,0.01787835992063394,2.46e+03
50.99999999997184,77.1075770203543,47.36840482421,124.4759818445643,299.8478738328928,8.0,0.01787835992063394,2.46e+03
51.99999999996951,74.53013202223624,45.36326220015045,119.89339422238669,287.15507248593525,8.0,0.01787835992063394,2.47e+03
52.99999999996718,81.65020555358336,39.86245715159446,121.51266270517783,252.334294705896,8.0,0.01787835992063394,2.47e+03
53.99999999996485,107.5861782571186,50.1402482682325,157.7264265253511,317.39398640248896,8.0,0.01787835992063394,2.47e+03
54.99999999996252,89.71033059435874,62.937979393684515,152.64830998804325,398.40521070047373,8.0,0.01787835992063394,2.47e+03
55.99999999996019,88.42667976918494,61.429342784778804,149.85602255396375,388.8553539711705,8.0,0.01787835992063394,2.47e+03
56.99999999995786,93.75197956715431,46.20570316197414,139.95768272912846,292.4878281945139,8.0,0.01787835992063394,2.47e+03
57.99999999995553,105.89923933712073,51.78938887101971,157.68862820814044,327.83325082847836,8.0,0.01787835992063394,2.47e+03
58.9999999999532,85.41583006221683,53.61340431299526,139.02923437521207,339.3794946621993,8.0,0.01787835992063394,2.47e+03
59.999999999950866,87.42175391650309,42.02518615126857,129.44694006777166,266.02463734326466,8.0,0.01787835992063394,2.47e+03
60.999999999948535,104.85664231993587,37.510274588495015,142.36691690843088,237.4446875293483,8.0,0.01787835992063394,2.47e+03
61.999999999946205,86.34993388939142,58.359685275906386,144.7096191652978,369.42404145713505,8.0,0.01787835992063394,2.47e+03
62.999999999943874,115.03666473782037,37.73082400725932,152.7674887450797,238.8407926871424,8.0,0.01787835992063394,2.47e+03
63.999999999941544,105.05599915878521,74.36520227497573,179.42120143376093,470.74094793894847,8.0,0.01787835992063394,2.47e+03
64.99999999994631,116.95549092895308,36.28899862069655,153.24448954964964,229.7138592764954,8.0,0.01787835992063394,2.47e+03
65.99999999995109,101.35528040583927,49.10771371016688,150.46299411600614,310.8579146676704,8.0,0.01787835992063394,2.47e+03
66.99999999995586,100.5214108504853,54.4613726223059,154.9827834727912,344.747239165483,8.0,0.01787835992063394,2.47e+03
67.99999999996064,92.67657047608543,46.08215862970511,138.75872910579054,291.7057759919535,8.0,0.01787835992063394,2.47e+03
68.99999999996541,107.83678370598345,44.05314805084323,151.88993175682668,278.8618875326733,8.0,0.01787835992063394,2.47e+03
69.99999999997019,89.76757625946107,43.72241530802154,133.4899915674826,276.76830827641515,8.0,0.01787835992063394,2.47e+03
70.99999999997496,94.29176141804226,41.0922709412432,135.38403235928547,260.11916842932095,8.0,0.01787835992063394,2.47e+03
71.99999999997974,88.19715647116547,65.33246051218308,153.52961698334855,413.56257297558756,8.0,0.01787835992063394,2.47e+03
72.99999999998451,85.26442091464357,47.35547945971864,132.6199003743622,299.7660546735685,8.0,0.01787835992063394,2.47e+03
73.99999999998929,95.88714770695263,52.97506805629538,148.862215763248,335.3387470357544,8.0,0.01787835992063394,2.47e+03
74.99999999999406,95.8647692599118,52.713172479640136,148.57794173955193,333.6809155736703,8.0,0.01787835992063394,2.47e+03
75.99999999999883,100.47541761489208,53.42996791119195,153.90538552608405,338.21831950191256,8.0,0.01787835992063394,2.47e+03
77.00000000000361,113.99100566589733,43.383797983211046,157.37480364910837,274.62481863887695,8.0,0.01787835992063394,2.47e+03
78.00000000000838,91.09502180229143,42.76462183753925,133.85964363983067,270.70535689012826,8.0,0.01787835992063394,2.47e+03
79.00000000001316,93.32598600617399,75.01194389362878,168.33792989980276,474.8349025483983,8.0,0.01787835992063394,2.47e+03
80.00000000001793,107.63889479991485,65.22685464089172,172.86574944080655,412.89407472050596,8.0,0.01787835992063394,2.47e+03
81.00000000002271,98.93690748515795,51.408074869329155,150.34498235448712,325.41948593405266,8.0,0.01787835992063394,2.48e+03
82.00000000002748,85.12180079759062,37.01590141720656,122.13770221479717,234.31524407772704,8.0,0.01787835992063394,2.48e+03
83.00000000003226,75.40419324720287,33.288360257574006,108.69255350477687,210.71944650995331,8.0,0.01787835992063394,2.48e+03
84.00000000003703,74.80211543884539,48.47825914724219,123.28037458608759,306.873389263705,8.0,0.01787835992063394,2.48e+03
85.00000000004181,85.25536929508009,32.50300844349107,117.75837773857116,205.74807218275166,8.0,0.01787835992063394,2.48e+03
86.00000000004658,84.91050315887301,46.556752732359165,131.46725589123218,294.710015487511,8.0,0.01787835992063394,2.48e+03
87.00000000005136,95.7965996540807,46.636947773825945,142.43354742790663,295.2176600401404,8.0,0.01787835992063394,2.48e+03
88.00000000005613,78.49516101475254,49.32558848288853,127.82074949764106,312.2370889844931,8.0,0.01787835992063394,2.48e+03
